Year,Quarter,Month,State,Purpose,Visitor nights
2007,Q3,Jul,NSW,Other reason,351
2007,Q3,Aug,NSW,Other reason,420
2007,Q3,Sep,NSW,Other reason,293
2007,Q4,Oct,NSW,Other reason,413
2007,Q4,Nov,NSW,Other reason,381
2007,Q4,Dec,NSW,Other reason,130
2008,Q1,Jan,NSW,Other reason,304
2008,Q1,Feb,NSW,Other reason,222
2008,Q1,Mar,NSW,Other reason,356
2008,Q2,Apr,NSW,Other reason,391
2008,Q2,May,NSW,Other reason,264
2008,Q2,Jun,NSW,Other reason,253
2008,Q3,Jul,NSW,Other reason,479
2008,Q3,Aug,NSW,Other reason,288
2008,Q3,Sep,NSW,Other reason,173
2008,Q4,Oct,NSW,Other reason,240
2008,Q4,Nov,NSW,Other reason,315
2008,Q4,Dec,NSW,Other reason,173
2009,Q1,Jan,NSW,Other reason,202
2009,Q1,Feb,NSW,Other reason,236
2009,Q1,Mar,NSW,Other reason,219
2009,Q2,Apr,NSW,Other reason,213
2009,Q2,May,NSW,Other reason,321
2009,Q2,Jun,NSW,Other reason,161
2009,Q3,Jul,NSW,Other reason,195
2009,Q3,Aug,NSW,Other reason,211
2009,Q3,Sep,NSW,Other reason,405
2009,Q4,Oct,NSW,Other reason,332
2009,Q4,Nov,NSW,Other reason,453
2009,Q4,Dec,NSW,Other reason,271
2010,Q1,Jan,NSW,Other reason,372
2010,Q1,Feb,NSW,Other reason,221
2010,Q1,Mar,NSW,Other reason,271
2010,Q2,Apr,NSW,Other reason,257
2010,Q2,May,NSW,Other reason,323
2010,Q2,Jun,NSW,Other reason,276
2010,Q3,Jul,NSW,Other reason,277
2010,Q3,Aug,NSW,Other reason,546
2010,Q3,Sep,NSW,Other reason,391
2010,Q4,Oct,NSW,Other reason,427
2010,Q4,Nov,NSW,Other reason,376
2010,Q4,Dec,NSW,Other reason,121
2011,Q1,Jan,NSW,Other reason,245
2011,Q1,Feb,NSW,Other reason,219
2011,Q1,Mar,NSW,Other reason,284
2011,Q2,Apr,NSW,Other reason,314
2011,Q2,May,NSW,Other reason,312
2011,Q2,Jun,NSW,Other reason,320
2011,Q3,Jul,NSW,Other reason,444
2011,Q3,Aug,NSW,Other reason,326
2011,Q3,Sep,NSW,Other reason,345
2011,Q4,Oct,NSW,Other reason,380
2011,Q4,Nov,NSW,Other reason,356
2011,Q4,Dec,NSW,Other reason,306
2012,Q1,Jan,NSW,Other reason,303
2012,Q1,Feb,NSW,Other reason,206
2012,Q1,Mar,NSW,Other reason,190
2012,Q2,Apr,NSW,Other reason,300
2012,Q2,May,NSW,Other reason,235
2012,Q2,Jun,NSW,Other reason,190
2012,Q3,Jul,NSW,Other reason,383
2012,Q3,Aug,NSW,Other reason,307
2012,Q3,Sep,NSW,Other reason,630
2012,Q4,Oct,NSW,Other reason,508
2012,Q4,Nov,NSW,Other reason,229
2012,Q4,Dec,NSW,Other reason,260
2013,Q1,Jan,NSW,Other reason,191
2013,Q1,Feb,NSW,Other reason,434
2013,Q1,Mar,NSW,Other reason,337
2013,Q2,Apr,NSW,Other reason,531
2013,Q2,May,NSW,Other reason,334
2013,Q2,Jun,NSW,Other reason,215
2013,Q3,Jul,NSW,Other reason,505
2013,Q3,Aug,NSW,Other reason,485
2013,Q3,Sep,NSW,Other reason,336
2013,Q4,Oct,NSW,Other reason,372
2013,Q4,Nov,NSW,Other reason,407
2013,Q4,Dec,NSW,Other reason,678
2014,Q1,Jan,NSW,Other reason,407
2014,Q1,Feb,NSW,Other reason,172
2014,Q1,Mar,NSW,Other reason,344
2014,Q2,Apr,NSW,Other reason,290
2014,Q2,May,NSW,Other reason,490
2014,Q2,Jun,NSW,Other reason,557
2014,Q3,Jul,NSW,Other reason,586
2014,Q3,Aug,NSW,Other reason,243
2014,Q3,Sep,NSW,Other reason,454
2014,Q4,Oct,NSW,Other reason,307
2014,Q4,Nov,NSW,Other reason,539
2014,Q4,Dec,NSW,Other reason,297
2015,Q1,Jan,NSW,Other reason,273
2015,Q1,Feb,NSW,Other reason,314
2015,Q1,Mar,NSW,Other reason,561
2015,Q2,Apr,NSW,Other reason,308
2015,Q2,May,NSW,Other reason,663
2015,Q2,Jun,NSW,Other reason,420
2015,Q3,Jul,NSW,Other reason,273
2015,Q3,Aug,NSW,Other reason,323
2015,Q3,Sep,NSW,Other reason,792
2015,Q4,Oct,NSW,Other reason,362
2015,Q4,Nov,NSW,Other reason,627
2015,Q4,Dec,NSW,Other reason,364
2016,Q1,Jan,NSW,Other reason,430
2016,Q1,Feb,NSW,Other reason,390
2016,Q1,Mar,NSW,Other reason,403
2016,Q2,Apr,NSW,Other reason,660
2016,Q2,May,NSW,Other reason,508
2016,Q2,Jun,NSW,Other reason,534
2016,Q3,Jul,NSW,Other reason,426
2016,Q3,Aug,NSW,Other reason,646
2016,Q3,Sep,NSW,Other reason,400
2016,Q4,Oct,NSW,Other reason,414
2016,Q4,Nov,NSW,Other reason,875
2016,Q4,Dec,NSW,Other reason,359
2017,Q1,Jan,NSW,Other reason,585
2017,Q1,Feb,NSW,Other reason,514
2017,Q1,Mar,NSW,Other reason,304
2017,Q2,Apr,NSW,Other reason,426
2017,Q2,May,NSW,Other reason,446
2017,Q2,Jun,NSW,Other reason,578
2017,Q3,Jul,NSW,Other reason,685
2017,Q3,Aug,NSW,Other reason,562
2017,Q3,Sep,NSW,Other reason,484
2017,Q4,Oct,NSW,Other reason,509
2017,Q4,Nov,NSW,Other reason,398
2017,Q4,Dec,NSW,Other reason,185
2018,Q1,Jan,NSW,Other reason,292
2018,Q1,Feb,NSW,Other reason,410
2018,Q1,Mar,NSW,Other reason,261
2018,Q2,Apr,NSW,Other reason,411
2018,Q2,May,NSW,Other reason,358
2018,Q2,Jun,NSW,Other reason,813
2018,Q3,Jul,NSW,Other reason,713
2018,Q3,Aug,NSW,Other reason,342
2018,Q3,Sep,NSW,Other reason,530
2018,Q4,Oct,NSW,Other reason,370
2018,Q4,Nov,NSW,Other reason,511
2018,Q4,Dec,NSW,Other reason,327
2019,Q1,Jan,NSW,Other reason,548
2019,Q1,Feb,NSW,Other reason,486
2019,Q1,Mar,NSW,Other reason,375
2019,Q2,Apr,NSW,Other reason,551
2019,Q2,May,NSW,Other reason,511
2019,Q2,Jun,NSW,Other reason,788
2019,Q3,Jul,NSW,Other reason,691
2019,Q3,Aug,NSW,Other reason,449
2019,Q3,Sep,NSW,Other reason,698
2019,Q4,Oct,NSW,Other reason,482
2019,Q4,Nov,NSW,Other reason,662
2019,Q4,Dec,NSW,Other reason,885
1998,Q1,Jan,NSW,Visiting friends and relatives,4845
1998,Q1,Feb,NSW,Visiting friends and relatives,2211
1998,Q1,Mar,NSW,Visiting friends and relatives,2339
1998,Q2,Apr,NSW,Visiting friends and relatives,3179
1998,Q2,May,NSW,Visiting friends and relatives,2196
1998,Q2,Jun,NSW,Visiting friends and relatives,2441
1998,Q3,Jul,NSW,Visiting friends and relatives,2679
1998,Q3,Aug,NSW,Visiting friends and relatives,2251
1998,Q3,Sep,NSW,Visiting friends and relatives,2347
1998,Q4,Oct,NSW,Visiting friends and relatives,3232
1998,Q4,Nov,NSW,Visiting friends and relatives,2002
1998,Q4,Dec,NSW,Visiting friends and relatives,2965
1999,Q1,Jan,NSW,Visiting friends and relatives,5417
1999,Q1,Feb,NSW,Visiting friends and relatives,2204
1999,Q1,Mar,NSW,Visiting friends and relatives,2766
1999,Q2,Apr,NSW,Visiting friends and relatives,2743
1999,Q2,May,NSW,Visiting friends and relatives,2223
1999,Q2,Jun,NSW,Visiting friends and relatives,2161
1999,Q3,Jul,NSW,Visiting friends and relatives,2876
1999,Q3,Aug,NSW,Visiting friends and relatives,2092
1999,Q3,Sep,NSW,Visiting friends and relatives,2200
1999,Q4,Oct,NSW,Visiting friends and relatives,2702
1999,Q4,Nov,NSW,Visiting friends and relatives,3024
1999,Q4,Dec,NSW,Visiting friends and relatives,2969
2000,Q1,Jan,NSW,Visiting friends and relatives,4727
2000,Q1,Feb,NSW,Visiting friends and relatives,2041
2000,Q1,Mar,NSW,Visiting friends and relatives,1984
2000,Q2,Apr,NSW,Visiting friends and relatives,2368
2000,Q2,May,NSW,Visiting friends and relatives,2475
2000,Q2,Jun,NSW,Visiting friends and relatives,2061
2000,Q3,Jul,NSW,Visiting friends and relatives,2177
2000,Q3,Aug,NSW,Visiting friends and relatives,1859
2000,Q3,Sep,NSW,Visiting friends and relatives,2842
2000,Q4,Oct,NSW,Visiting friends and relatives,2542
2000,Q4,Nov,NSW,Visiting friends and relatives,2394
2000,Q4,Dec,NSW,Visiting friends and relatives,3430
2001,Q1,Jan,NSW,Visiting friends and relatives,4398
2001,Q1,Feb,NSW,Visiting friends and relatives,2673
2001,Q1,Mar,NSW,Visiting friends and relatives,1728
2001,Q2,Apr,NSW,Visiting friends and relatives,4074
2001,Q2,May,NSW,Visiting friends and relatives,1895
2001,Q2,Jun,NSW,Visiting friends and relatives,2360
2001,Q3,Jul,NSW,Visiting friends and relatives,3490
2001,Q3,Aug,NSW,Visiting friends and relatives,2244
2001,Q3,Sep,NSW,Visiting friends and relatives,2154
2001,Q4,Oct,NSW,Visiting friends and relatives,2260
2001,Q4,Nov,NSW,Visiting friends and relatives,1994
2001,Q4,Dec,NSW,Visiting friends and relatives,3009
2002,Q1,Jan,NSW,Visiting friends and relatives,4757
2002,Q1,Feb,NSW,Visiting friends and relatives,2015
2002,Q1,Mar,NSW,Visiting friends and relatives,2109
2002,Q2,Apr,NSW,Visiting friends and relatives,3576
2002,Q2,May,NSW,Visiting friends and relatives,2311
2002,Q2,Jun,NSW,Visiting friends and relatives,2059
2002,Q3,Jul,NSW,Visiting friends and relatives,2953
2002,Q3,Aug,NSW,Visiting friends and relatives,2788
2002,Q3,Sep,NSW,Visiting friends and relatives,2690
2002,Q4,Oct,NSW,Visiting friends and relatives,3304
2002,Q4,Nov,NSW,Visiting friends and relatives,2295
2002,Q4,Dec,NSW,Visiting friends and relatives,3632
2003,Q1,Jan,NSW,Visiting friends and relatives,4541
2003,Q1,Feb,NSW,Visiting friends and relatives,2377
2003,Q1,Mar,NSW,Visiting friends and relatives,2421
2003,Q2,Apr,NSW,Visiting friends and relatives,2955
2003,Q2,May,NSW,Visiting friends and relatives,2299
2003,Q2,Jun,NSW,Visiting friends and relatives,2290
2003,Q3,Jul,NSW,Visiting friends and relatives,2899
2003,Q3,Aug,NSW,Visiting friends and relatives,2217
2003,Q3,Sep,NSW,Visiting friends and relatives,2722
2003,Q4,Oct,NSW,Visiting friends and relatives,2697
2003,Q4,Nov,NSW,Visiting friends and relatives,2284
2003,Q4,Dec,NSW,Visiting friends and relatives,3918
2004,Q1,Jan,NSW,Visiting friends and relatives,6471
2004,Q1,Feb,NSW,Visiting friends and relatives,1983
2004,Q1,Mar,NSW,Visiting friends and relatives,2405
2004,Q2,Apr,NSW,Visiting friends and relatives,4124
2004,Q2,May,NSW,Visiting friends and relatives,2353
2004,Q2,Jun,NSW,Visiting friends and relatives,2321
2004,Q3,Jul,NSW,Visiting friends and relatives,2891
2004,Q3,Aug,NSW,Visiting friends and relatives,2335
2004,Q3,Sep,NSW,Visiting friends and relatives,2662
2004,Q4,Oct,NSW,Visiting friends and relatives,3165
2004,Q4,Nov,NSW,Visiting friends and relatives,2449
2004,Q4,Dec,NSW,Visiting friends and relatives,3658
2005,Q1,Jan,NSW,Visiting friends and relatives,5076
2005,Q1,Feb,NSW,Visiting friends and relatives,2101
2005,Q1,Mar,NSW,Visiting friends and relatives,2656
2005,Q2,Apr,NSW,Visiting friends and relatives,2624
2005,Q2,May,NSW,Visiting friends and relatives,2139
2005,Q2,Jun,NSW,Visiting friends and relatives,2057
2005,Q3,Jul,NSW,Visiting friends and relatives,2775
2005,Q3,Aug,NSW,Visiting friends and relatives,2239
2005,Q3,Sep,NSW,Visiting friends and relatives,1911
2005,Q4,Oct,NSW,Visiting friends and relatives,2170
2005,Q4,Nov,NSW,Visiting friends and relatives,1893
2005,Q4,Dec,NSW,Visiting friends and relatives,3416
2006,Q1,Jan,NSW,Visiting friends and relatives,5756
2006,Q1,Feb,NSW,Visiting friends and relatives,2006
2006,Q1,Mar,NSW,Visiting friends and relatives,1973
2006,Q2,Apr,NSW,Visiting friends and relatives,3232
2006,Q2,May,NSW,Visiting friends and relatives,2425
2006,Q2,Jun,NSW,Visiting friends and relatives,2425
2006,Q3,Jul,NSW,Visiting friends and relatives,2500
2006,Q3,Aug,NSW,Visiting friends and relatives,2060
2006,Q3,Sep,NSW,Visiting friends and relatives,2229
2006,Q4,Oct,NSW,Visiting friends and relatives,2560
2006,Q4,Nov,NSW,Visiting friends and relatives,2117
2006,Q4,Dec,NSW,Visiting friends and relatives,3425
2007,Q1,Jan,NSW,Visiting friends and relatives,5133
2007,Q1,Feb,NSW,Visiting friends and relatives,1704
2007,Q1,Mar,NSW,Visiting friends and relatives,2009
2007,Q2,Apr,NSW,Visiting friends and relatives,3487
2007,Q2,May,NSW,Visiting friends and relatives,2098
2007,Q2,Jun,NSW,Visiting friends and relatives,2044
2007,Q3,Jul,NSW,Visiting friends and relatives,2354
2007,Q3,Aug,NSW,Visiting friends and relatives,1737
2007,Q3,Sep,NSW,Visiting friends and relatives,2018
2007,Q4,Oct,NSW,Visiting friends and relatives,3366
2007,Q4,Nov,NSW,Visiting friends and relatives,2079
2007,Q4,Dec,NSW,Visiting friends and relatives,2870
2008,Q1,Jan,NSW,Visiting friends and relatives,4784
2008,Q1,Feb,NSW,Visiting friends and relatives,2263
2008,Q1,Mar,NSW,Visiting friends and relatives,2561
2008,Q2,Apr,NSW,Visiting friends and relatives,2434
2008,Q2,May,NSW,Visiting friends and relatives,2142
2008,Q2,Jun,NSW,Visiting friends and relatives,2049
2008,Q3,Jul,NSW,Visiting friends and relatives,2137
2008,Q3,Aug,NSW,Visiting friends and relatives,1901
2008,Q3,Sep,NSW,Visiting friends and relatives,1935
2008,Q4,Oct,NSW,Visiting friends and relatives,2227
2008,Q4,Nov,NSW,Visiting friends and relatives,1914
2008,Q4,Dec,NSW,Visiting friends and relatives,3085
2009,Q1,Jan,NSW,Visiting friends and relatives,4090
2009,Q1,Feb,NSW,Visiting friends and relatives,1566
2009,Q1,Mar,NSW,Visiting friends and relatives,2300
2009,Q2,Apr,NSW,Visiting friends and relatives,2441
2009,Q2,May,NSW,Visiting friends and relatives,1994
2009,Q2,Jun,NSW,Visiting friends and relatives,1813
2009,Q3,Jul,NSW,Visiting friends and relatives,2075
2009,Q3,Aug,NSW,Visiting friends and relatives,1486
2009,Q3,Sep,NSW,Visiting friends and relatives,1967
2009,Q4,Oct,NSW,Visiting friends and relatives,2467
2009,Q4,Nov,NSW,Visiting friends and relatives,2373
2009,Q4,Dec,NSW,Visiting friends and relatives,2930
2010,Q1,Jan,NSW,Visiting friends and relatives,4989
2010,Q1,Feb,NSW,Visiting friends and relatives,1880
2010,Q1,Mar,NSW,Visiting friends and relatives,1717
2010,Q2,Apr,NSW,Visiting friends and relatives,2614
2010,Q2,May,NSW,Visiting friends and relatives,1688
2010,Q2,Jun,NSW,Visiting friends and relatives,1654
2010,Q3,Jul,NSW,Visiting friends and relatives,2854
2010,Q3,Aug,NSW,Visiting friends and relatives,1945
2010,Q3,Sep,NSW,Visiting friends and relatives,2315
2010,Q4,Oct,NSW,Visiting friends and relatives,2640
2010,Q4,Nov,NSW,Visiting friends and relatives,1957
2010,Q4,Dec,NSW,Visiting friends and relatives,2998
2011,Q1,Jan,NSW,Visiting friends and relatives,4133
2011,Q1,Feb,NSW,Visiting friends and relatives,1880
2011,Q1,Mar,NSW,Visiting friends and relatives,2269
2011,Q2,Apr,NSW,Visiting friends and relatives,2586
2011,Q2,May,NSW,Visiting friends and relatives,2312
2011,Q2,Jun,NSW,Visiting friends and relatives,1809
2011,Q3,Jul,NSW,Visiting friends and relatives,2658
2011,Q3,Aug,NSW,Visiting friends and relatives,2145
2011,Q3,Sep,NSW,Visiting friends and relatives,1986
2011,Q4,Oct,NSW,Visiting friends and relatives,2214
2011,Q4,Nov,NSW,Visiting friends and relatives,2418
2011,Q4,Dec,NSW,Visiting friends and relatives,3257
2012,Q1,Jan,NSW,Visiting friends and relatives,4962
2012,Q1,Feb,NSW,Visiting friends and relatives,1865
2012,Q1,Mar,NSW,Visiting friends and relatives,2617
2012,Q2,Apr,NSW,Visiting friends and relatives,3007
2012,Q2,May,NSW,Visiting friends and relatives,2369
2012,Q2,Jun,NSW,Visiting friends and relatives,2190
2012,Q3,Jul,NSW,Visiting friends and relatives,3024
2012,Q3,Aug,NSW,Visiting friends and relatives,1947
2012,Q3,Sep,NSW,Visiting friends and relatives,2144
2012,Q4,Oct,NSW,Visiting friends and relatives,2549
2012,Q4,Nov,NSW,Visiting friends and relatives,2222
2012,Q4,Dec,NSW,Visiting friends and relatives,3231
2013,Q1,Jan,NSW,Visiting friends and relatives,4154
2013,Q1,Feb,NSW,Visiting friends and relatives,2032
2013,Q1,Mar,NSW,Visiting friends and relatives,2209
2013,Q2,Apr,NSW,Visiting friends and relatives,2733
2013,Q2,May,NSW,Visiting friends and relatives,1852
2013,Q2,Jun,NSW,Visiting friends and relatives,2001
2013,Q3,Jul,NSW,Visiting friends and relatives,2582
2013,Q3,Aug,NSW,Visiting friends and relatives,1863
2013,Q3,Sep,NSW,Visiting friends and relatives,2245
2013,Q4,Oct,NSW,Visiting friends and relatives,3310
2013,Q4,Nov,NSW,Visiting friends and relatives,2081
2013,Q4,Dec,NSW,Visiting friends and relatives,3164
2014,Q1,Jan,NSW,Visiting friends and relatives,4985
2014,Q1,Feb,NSW,Visiting friends and relatives,1788
2014,Q1,Mar,NSW,Visiting friends and relatives,2337
2014,Q2,Apr,NSW,Visiting friends and relatives,2788
2014,Q2,May,NSW,Visiting friends and relatives,2089
2014,Q2,Jun,NSW,Visiting friends and relatives,2348
2014,Q3,Jul,NSW,Visiting friends and relatives,2837
2014,Q3,Aug,NSW,Visiting friends and relatives,1950
2014,Q3,Sep,NSW,Visiting friends and relatives,2028
2014,Q4,Oct,NSW,Visiting friends and relatives,2555
2014,Q4,Nov,NSW,Visiting friends and relatives,2766
2014,Q4,Dec,NSW,Visiting friends and relatives,2861
2015,Q1,Jan,NSW,Visiting friends and relatives,4611
2015,Q1,Feb,NSW,Visiting friends and relatives,2199
2015,Q1,Mar,NSW,Visiting friends and relatives,2429
2015,Q2,Apr,NSW,Visiting friends and relatives,3154
2015,Q2,May,NSW,Visiting friends and relatives,2401
2015,Q2,Jun,NSW,Visiting friends and relatives,2194
2015,Q3,Jul,NSW,Visiting friends and relatives,2680
2015,Q3,Aug,NSW,Visiting friends and relatives,2397
2015,Q3,Sep,NSW,Visiting friends and relatives,2306
2015,Q4,Oct,NSW,Visiting friends and relatives,2611
2015,Q4,Nov,NSW,Visiting friends and relatives,2445
2015,Q4,Dec,NSW,Visiting friends and relatives,3108
2016,Q1,Jan,NSW,Visiting friends and relatives,4210
2016,Q1,Feb,NSW,Visiting friends and relatives,2270
2016,Q1,Mar,NSW,Visiting friends and relatives,2636
2016,Q2,Apr,NSW,Visiting friends and relatives,2946
2016,Q2,May,NSW,Visiting friends and relatives,2941
2016,Q2,Jun,NSW,Visiting friends and relatives,2363
2016,Q3,Jul,NSW,Visiting friends and relatives,2674
2016,Q3,Aug,NSW,Visiting friends and relatives,2457
2016,Q3,Sep,NSW,Visiting friends and relatives,2409
2016,Q4,Oct,NSW,Visiting friends and relatives,2864
2016,Q4,Nov,NSW,Visiting friends and relatives,2722
2016,Q4,Dec,NSW,Visiting friends and relatives,3466
2017,Q1,Jan,NSW,Visiting friends and relatives,5535
2017,Q1,Feb,NSW,Visiting friends and relatives,2653
2017,Q1,Mar,NSW,Visiting friends and relatives,2537
2017,Q2,Apr,NSW,Visiting friends and relatives,3298
2017,Q2,May,NSW,Visiting friends and relatives,2481
2017,Q2,Jun,NSW,Visiting friends and relatives,2552
2017,Q3,Jul,NSW,Visiting friends and relatives,3208
2017,Q3,Aug,NSW,Visiting friends and relatives,2302
2017,Q3,Sep,NSW,Visiting friends and relatives,2726
2017,Q4,Oct,NSW,Visiting friends and relatives,3581
2017,Q4,Nov,NSW,Visiting friends and relatives,2940
2017,Q4,Dec,NSW,Visiting friends and relatives,3856
2018,Q1,Jan,NSW,Visiting friends and relatives,5790
2018,Q1,Feb,NSW,Visiting friends and relatives,2047
2018,Q1,Mar,NSW,Visiting friends and relatives,2613
2018,Q2,Apr,NSW,Visiting friends and relatives,3895
2018,Q2,May,NSW,Visiting friends and relatives,2734
2018,Q2,Jun,NSW,Visiting friends and relatives,2407
2018,Q3,Jul,NSW,Visiting friends and relatives,3238
2018,Q3,Aug,NSW,Visiting friends and relatives,2180
2018,Q3,Sep,NSW,Visiting friends and relatives,3240
2018,Q4,Oct,NSW,Visiting friends and relatives,3596
2018,Q4,Nov,NSW,Visiting friends and relatives,2900
2018,Q4,Dec,NSW,Visiting friends and relatives,4361
2019,Q1,Jan,NSW,Visiting friends and relatives,6840
2019,Q1,Feb,NSW,Visiting friends and relatives,2874
2019,Q1,Mar,NSW,Visiting friends and relatives,3081
2019,Q2,Apr,NSW,Visiting friends and relatives,4740
2019,Q2,May,NSW,Visiting friends and relatives,3136
2019,Q2,Jun,NSW,Visiting friends and relatives,2797
2019,Q3,Jul,NSW,Visiting friends and relatives,3693
2019,Q3,Aug,NSW,Visiting friends and relatives,3013
2019,Q3,Sep,NSW,Visiting friends and relatives,3010
2019,Q4,Oct,NSW,Visiting friends and relatives,4000
2019,Q4,Nov,NSW,Visiting friends and relatives,2979
2019,Q4,Dec,NSW,Visiting friends and relatives,4426
1998,Q1,Jan,NT,Business,53
1998,Q1,Feb,NT,Business,53
1998,Q1,Mar,NT,Business,109
1998,Q2,Apr,NT,Business,32
1998,Q2,May,NT,Business,48
1998,Q2,Jun,NT,Business,228
1998,Q3,Jul,NT,Business,120
1998,Q3,Aug,NT,Business,1182
1998,Q3,Sep,NT,Business,234
1998,Q4,Oct,NT,Business,156
1998,Q4,Nov,NT,Business,162
1998,Q4,Dec,NT,Business,83
1999,Q1,Jan,NT,Business,190
1999,Q1,Feb,NT,Business,27
1999,Q1,Mar,NT,Business,165
1999,Q2,Apr,NT,Business,47
1999,Q2,May,NT,Business,169
1999,Q2,Jun,NT,Business,208
1999,Q3,Jul,NT,Business,51
1999,Q3,Aug,NT,Business,263
1999,Q3,Sep,NT,Business,117
1999,Q4,Oct,NT,Business,107
1999,Q4,Nov,NT,Business,106
1999,Q4,Dec,NT,Business,98
2000,Q1,Jan,NT,Business,43
2000,Q1,Feb,NT,Business,288
2000,Q1,Mar,NT,Business,67
2000,Q2,Apr,NT,Business,102
2000,Q2,May,NT,Business,138
2000,Q2,Jun,NT,Business,338
2000,Q3,Jul,NT,Business,59
2000,Q3,Aug,NT,Business,228
2000,Q3,Sep,NT,Business,106
2000,Q4,Oct,NT,Business,180
2000,Q4,Nov,NT,Business,92
2000,Q4,Dec,NT,Business,266
2001,Q1,Jan,NT,Business,25
2001,Q1,Feb,NT,Business,79
2001,Q1,Mar,NT,Business,237
2001,Q2,Apr,NT,Business,542
2001,Q2,May,NT,Business,147
2001,Q2,Jun,NT,Business,122
2001,Q3,Jul,NT,Business,165
2001,Q3,Aug,NT,Business,221
2001,Q3,Sep,NT,Business,75
2001,Q4,Oct,NT,Business,172
2001,Q4,Nov,NT,Business,123
2001,Q4,Dec,NT,Business,32
2002,Q1,Jan,NT,Business,14
2002,Q1,Feb,NT,Business,226
2002,Q1,Mar,NT,Business,104
2002,Q2,Apr,NT,Business,116
2002,Q2,May,NT,Business,157
2002,Q2,Jun,NT,Business,277
2002,Q3,Jul,NT,Business,65
2002,Q3,Aug,NT,Business,173
2002,Q3,Sep,NT,Business,262
2002,Q4,Oct,NT,Business,721
2002,Q4,Nov,NT,Business,162
2002,Q4,Dec,NT,Business,130
2003,Q1,Jan,NT,Business,16
2003,Q1,Feb,NT,Business,41
2003,Q1,Mar,NT,Business,214
2003,Q2,Apr,NT,Business,109
2003,Q2,May,NT,Business,138
2003,Q2,Jun,NT,Business,132
2003,Q3,Jul,NT,Business,59
2003,Q3,Aug,NT,Business,160
2003,Q3,Sep,NT,Business,76
2003,Q4,Oct,NT,Business,161
2003,Q4,Nov,NT,Business,158
2003,Q4,Dec,NT,Business,203
2004,Q1,Jan,NT,Business,13
2004,Q1,Feb,NT,Business,295
2004,Q1,Mar,NT,Business,213
2004,Q2,Apr,NT,Business,31
2004,Q2,May,NT,Business,179
2004,Q2,Jun,NT,Business,110
2004,Q3,Jul,NT,Business,169
2004,Q3,Aug,NT,Business,100
2004,Q3,Sep,NT,Business,121
2004,Q4,Oct,NT,Business,73
2004,Q4,Nov,NT,Business,46
2004,Q4,Dec,NT,Business,59
2005,Q1,Jan,NT,Business,87
2005,Q1,Feb,NT,Business,66
2005,Q1,Mar,NT,Business,94
2005,Q2,Apr,NT,Business,87
2005,Q2,May,NT,Business,153
2005,Q2,Jun,NT,Business,61
2005,Q3,Jul,NT,Business,165
2005,Q3,Aug,NT,Business,197
2005,Q3,Sep,NT,Business,119
2005,Q4,Oct,NT,Business,122
2005,Q4,Nov,NT,Business,95
2005,Q4,Dec,NT,Business,60
2006,Q1,Jan,NT,Business,72
2006,Q1,Feb,NT,Business,61
2006,Q1,Mar,NT,Business,72
2006,Q2,Apr,NT,Business,55
2006,Q2,May,NT,Business,50
2006,Q2,Jun,NT,Business,137
2006,Q3,Jul,NT,Business,70
2006,Q3,Aug,NT,Business,176
2006,Q3,Sep,NT,Business,98
2006,Q4,Oct,NT,Business,76
2006,Q4,Nov,NT,Business,233
2006,Q4,Dec,NT,Business,83
2007,Q1,Jan,NT,Business,96
2007,Q1,Feb,NT,Business,66
2007,Q1,Mar,NT,Business,188
2007,Q2,Apr,NT,Business,63
2007,Q2,May,NT,Business,158
2007,Q2,Jun,NT,Business,184
2007,Q3,Jul,NT,Business,103
2007,Q3,Aug,NT,Business,249
2007,Q3,Sep,NT,Business,109
2007,Q4,Oct,NT,Business,199
2007,Q4,Nov,NT,Business,193
2007,Q4,Dec,NT,Business,63
2008,Q1,Jan,NT,Business,142
2008,Q1,Feb,NT,Business,50
2008,Q1,Mar,NT,Business,57
2008,Q2,Apr,NT,Business,143
2008,Q2,May,NT,Business,216
2008,Q2,Jun,NT,Business,185
2008,Q3,Jul,NT,Business,185
2008,Q3,Aug,NT,Business,190
2008,Q3,Sep,NT,Business,116
2008,Q4,Oct,NT,Business,159
2008,Q4,Nov,NT,Business,167
2008,Q4,Dec,NT,Business,42
2009,Q1,Jan,NT,Business,40
2009,Q1,Feb,NT,Business,128
2009,Q1,Mar,NT,Business,114
2009,Q2,Apr,NT,Business,141
2009,Q2,May,NT,Business,131
2009,Q2,Jun,NT,Business,203
2009,Q3,Jul,NT,Business,92
2009,Q3,Aug,NT,Business,130
2009,Q3,Sep,NT,Business,152
2009,Q4,Oct,NT,Business,62
2009,Q4,Nov,NT,Business,232
2009,Q4,Dec,NT,Business,81
2010,Q1,Jan,NT,Business,67
2010,Q1,Feb,NT,Business,48
2010,Q1,Mar,NT,Business,136
2010,Q2,Apr,NT,Business,101
2010,Q2,May,NT,Business,104
2010,Q2,Jun,NT,Business,140
2010,Q3,Jul,NT,Business,123
2010,Q3,Aug,NT,Business,291
2010,Q3,Sep,NT,Business,118
2010,Q4,Oct,NT,Business,118
2010,Q4,Nov,NT,Business,64
2010,Q4,Dec,NT,Business,48
2011,Q1,Jan,NT,Business,14
2011,Q1,Feb,NT,Business,178
2011,Q1,Mar,NT,Business,154
2011,Q2,Apr,NT,Business,71
2011,Q2,May,NT,Business,154
2011,Q2,Jun,NT,Business,55
2011,Q3,Jul,NT,Business,98
